ENSMUSG00000028180	Zranb2
MGI:3042883	Lvrq3
MGI:5578891	Gm28185
MGI:5594959	Gm35800
MGI:5530693	Mir6541
MGI:5590480	Gm31321
MGI:3042885	Kidq3
MGI:1858271	Mtmr1
MGI:1858277	Gal3st1
MGI:1858276	Emv70
MGI:1858275	Svs2
MGI:3042884	Epfpq2
MGI:5623567	Gm40682
MGI:3051293	Arti2
MGI:3042887	Lvrq2
MGI:3783366	Mir1193
ENSMUSG00000005907	Pex1
MGI:2445220	Vprbp
MGI:3783054	Gm15607
MGI:3783367	Mir1194
MGI:104800	D1Fcr2
ENSMUSG00000009079	Ewsr1
MGI:4439679	Gm16755
MGI:104803	Siae
MGI:104805	Snrpb2
MGI:104806	Nkx1-2
MGI:104807	Pls3
MGI:104808	Lcp1
MGI:104809	Pls1
ENSMUSG00000029364	Wsb2
ENSMUSG00000009073	Nf2
MGI:5010335	Gm18150
ENSMUSG00000009076	Zmat5
ENSMUSG00000029361	Nos1
MGI:5623566	Gm40681
MGI:2135904	D5Jor1
MGI:1918170	4921511H03Rik
MGI:1918177	Setd2
MGI:1918176	4921523P09Rik
MGI:1918175	Cdkn2aip
MGI:1918174	4921511C10Rik
ENSMUSG00000049719	Prss46
MGI:1918179	4921527H02Rik
MGI:1918178	Trim69
MGI:3652047	Pex13-ps
MGI:2135906	D7Jor1
MGI:2151890	Cgnz1
MGI:2151891	Adaz1
ENSMUSG00000042895	Abra
MGI:2135907	D14Jor1
MGI:2151895	Pitm1
MGI:2151896	Pitm2
MGI:2151897	Pitm3
MGI:2151898	Pitm4
ENSMUSG00000023034	Nr4a1
MGI:3648700	Gm7905
MGI:3648701	Rps12-ps21
MGI:3648706	Gm7675
MGI:3648707	Gm5853
MGI:3648704	Gm7551
MGI:2135901	D6Jor2
MGI:2141043	Ccdc60
ENSMUSG00000002930	Ppp1r17
ENSMUSG00000096528	G430049J08Rik
MGI:2135902	D15Jor1
MGI:1346039	B405C9T
MGI:3646628	Gm7236
MGI:1346037	Insrr
MGI:1346036	Pin1
MGI:1346035	Farsb
MGI:1346034	D14Bur1e
MGI:1346033	B520L19S
MGI:3646622	Gm7378
MGI:1346031	Tshz1
MGI:1346030	Ly6h
ENSMUSG00000043415	Otud1
ENSMUSG00000043410	Hfm1
ENSMUSG00000043411	Usp48
MGI:3642539	Gm10099
MGI:107718	Dnah5
MGI:5010333	Gm18148
MGI:3642536	E330027M22Rik
MGI:3642535	Gm10576
MGI:3642534	Gm10577
ENSMUSG00000043418	Lrit2
ENSMUSG00000043419	Chd3os
MGI:3642531	Gm15417
MGI:3642530	Gm10699
MGI:5594489	Gm35330
MGI:5623238	Gm40353
MGI:3035175	AL118014
MGI:2667663	Cep68
MGI:2667662	AF426179
MGI:3035178	AA388235
MGI:2135909	D10Jor1
MGI:5624712	Gm41827
MGI:1920819	Vgll3
MGI:5591599	Gm32440
MGI:100325	D6Mit269
MGI:5591597	Gm32438
MGI:5591594	Gm32435
MGI:1920814	1700108F19Rik
MGI:100321	D6Mit273
ENSMUSG00000023079	Gtf2ird1
MGI:100323	D6Mit271
MGI:1920810	1700108N06Rik
ENSMUSG00000075370	Igll1
MGI:103673	In(2)58Rk
MGI:103670	In(2)19Rk-p
MGI:103671	In(2)40Rk
MGI:103676	Rb(2.6)4Iem
MGI:103677	Rb(2.6)4Iem
MGI:103674	Rb(2.5)2Tu
MGI:103675	Rb(2.5)2Tu
ENSMUSG00000008301	Phax
ENSMUSG00000075379	Olfr358
MGI:103678	Rb(2.8)2Lub
MGI:103679	Rb(2.8)2Lub
ENSMUSG00000008305	Tle1
MGI:87890	Chrnb1
ENSMUSG00000008307	1700109H08Rik
MGI:5589716	Gm30557
MGI:3642283	Gm10475
MGI:3708489	Zscan4-ps3
MGI:5010331	Gm18146
MGI:3642287	BC025933
MGI:3642289	Prr33
MGI:5595394	Gm36235
ENSMUSG00000055033	Olfr420
MGI:1925296	4930563H03Rik
MGI:3708487	Zscan4-ps2
MGI:3708485	Zscan4f
MGI:3779561	Gm6157
MGI:5622826	Gm39941
MGI:5624617	Gm41732
MGI:5595396	Gm36237
MGI:2443334	E430022K19Rik
ENSMUSG00000059106	Olfr961
MGI:2443337	Fscn2
MGI:3650075	Gm14401
MGI:5595398	Gm36239
MGI:100495	D4Mit264
ENSMUSG00000035799	Twist1
MGI:100493	D4Mit266
MGI:100492	D4Mit267
MGI:100490	D4Mit269
MGI:5624544	Gm41659
MGI:2443331	Rims3
ENSMUSG00000035790	Cep19
MGI:100498	D4Mit261
MGI:1350966	DXMgc86
MGI:1350967	DXMgc87
MGI:1350964	DXMgc44
MGI:1350965	DXMgc85
MGI:1350962	DXMgc82
MGI:1350963	DXMgc83
MGI:1350960	DXMgc77
MGI:1350961	DXMgc76
ENSMUSG00000045150	Olfr1161
ENSMUSG00000029127	Zbtb49
MGI:1350968	DXMgc45
MGI:1350969	DXMgc53
MGI:3588260	I920046F24Rik
MGI:3588261	F830208F22Rik
MGI:3588262	Btg1-ps1
MGI:3588263	Muc3a
MGI:3588264	1700071K01Rik
MGI:3588265	Btg1-ps2
MGI:3588266	Fbxw25
MGI:1925294	4930556A17Rik
MGI:3588268	Gnat3
MGI:3588269	4933416C03Rik
MGI:3782946	Gm15499
MGI:2446326	Sbsn
MGI:2442439	Btnl9
MGI:5590636	Gm31477
ENSMUSG00000044824	Olfr545
MGI:2442430	Klf8
MGI:5622757	Gm39872
ENSMUSG00000044827	Tlr1
ENSMUSG00000044820	AY074887
MGI:3527648	W3q7
MGI:2145443	Utp15
MGI:5624546	Gm41661
MGI:1925295	4930564I24Rik
ENSMUSG00000001100	Poldip2
ENSMUSG00000006333	Rps9
MGI:2145448	Slf1
ENSMUSG00000001103	Sebox
ENSMUSG00000001105	Ift20
ENSMUSG00000006335	Tfpt
MGI:3042894	Splq6
MGI:2159711	Usp33
MGI:3848987	Gm16511
ENSMUSG00000045733	Sprn
MGI:5012133	Gm19948
MGI:3779119	Gm10910
MGI:3705849	Gm14625
MGI:3705848	Gm15125
MGI:5624547	Gm41662
MGI:3780862	Gm2693
MGI:5588941	Gm29782
MGI:2147311	AU022136
MGI:3705841	Gm14599
MGI:3705843	Mup-ps17
ENSMUSG00000042106	Fam212a
MGI:3705845	Gm15264
ENSMUSG00000058301	Upf1
MGI:3643134	Gm9946
MGI:3037100	Mobe1
ENSMUSG00000032228	Tcf12
MGI:5590472	Gm31313
ENSMUSG00000032834	Pwp2
MGI:1920105	2900024D18Rik
MGI:1920104	2900034C19Rik
ENSMUSG00000086010	LOC102631757
ENSMUSG00000079666	1700015F17Rik
ENSMUSG00000032226	Gcnt3
MGI:5624944	Gm42059
MGI:1920102	Mblac2
MGI:1925293	4930548J01Rik
ENSMUSG00000084959	4933407I08Rik
MGI:5010473	Gm18288
MGI:1933786	Dnaja3
ENSMUSG00000084957	Bbip1
ENSMUSG00000084950	Gm5577
MGI:99005	Xmmv28
MGI:5590507	Gm31348
MGI:2444812	Camkk2
ENSMUSG00000040258	Nxph4
MGI:5622987	Gm40102
ENSMUSG00000040254	Sema3d
ENSMUSG00000040253	Gbp7
MGI:5011095	Gm18910
ENSMUSG00000040250	Asun
MGI:1353435	Fbxw2
MGI:102234	D9Mit307
MGI:1353437	Scd3
MGI:102236	D9Mit114
MGI:1353431	Pcsk1n
MGI:1353433	Timm8a1
MGI:1353432	Timm13
MGI:2444816	8030448K23Rik
MGI:102239	D9Mit311
MGI:1353438	Mapk12
MGI:4943971	Itln6
ENSMUSG00000000278	Scpep1
ENSMUSG00000049528	Olfr429
ENSMUSG00000024208	Uqcc2
MGI:108498	Nbr1
ENSMUSG00000024206	Rfx2
ENSMUSG00000050150	Slc9b1
ENSMUSG00000055305	Zfp93
MGI:108494	Bgeq12
MGI:108493	Bglq10
ENSMUSG00000055302	Mrfap1
ENSMUSG00000050157	Gm867
ENSMUSG00000000276	Dgke
MGI:2443748	B830004H01Rik
ENSMUSG00000049526	Tmem202
MGI:5010475	Gm18290
ENSMUSG00000094535	Olfr850
MGI:5623711	Gm40826
MGI:1914408	Sft2d3
MGI:1914407	2610301B20Rik
MGI:3042890	Scfq1
MGI:1914404	Mtdh
MGI:1914403	Rnaseh2b
MGI:2443745	A630089K24Rik
MGI:1914401	Psmd9
MGI:1914400	Rnf141
MGI:3783097	Gm15653
MGI:4414963	Hmgb3-ps
MGI:107168	Aurkb
MGI:1891121	Find2
MGI:3644662	Gm8327
MGI:3654828	Dact3
MGI:1915270	Apopt1
MGI:5621739	Gm38854
MGI:5010474	Gm18289
MGI:5623462	Gm40577
MGI:1914462	Mrpl55
MGI:1925059	Lrrc42
MGI:5624422	Gm41537
MGI:5623463	Gm40578
MGI:1925054	A930019H14Rik
MGI:1918954	Arhgef3
MGI:1918957	Ubiad1
MGI:1918956	Slc46a3
MGI:1918951	Pnpt1
MGI:1925051	A930015P04Rik
MGI:1918953	Armcx3
MGI:1918952	Cdc5l
MGI:107777	Atp5j
MGI:107776	Gadd45b
ENSMUSG00000041708	Mpped1
MGI:3645715	Gm5919
MGI:5593041	Gm33882
MGI:107772	Fkbp1a-ps2
MGI:107771	Abr
ENSMUSG00000038013	Wipf2
ENSMUSG00000041702	Btbd7
MGI:5623466	Gm40581
MGI:102268	D10Mit270
ENSMUSG00000041707	1810011H11Rik
MGI:107779	Zfp79-rs1
ENSMUSG00000059005	Hnrnpa3
MGI:5434367	Gm21012
MGI:1858317	Timm23
MGI:3643135	Gm8349
MGI:3645710	Rnf170-ps
MGI:107161	Cst8
MGI:3030592	Olfr758-ps1
MGI:5594248	Gm35089
MGI:5011091	Gm18906
ENSMUSG00000033126	Ybey
MGI:3043727	T1pdty
MGI:3043726	Fpdty
MGI:3043725	Prxsh
ENSMUSG00000038015	Prm2
ENSMUSG00000036333	Kidins220
ENSMUSG00000042489	Clspn
MGI:3705681	Gm14864
MGI:3035959	Pbwg3
MGI:3035958	Pbwg2
MGI:5434895	Gm21540
MGI:3035957	Pbwg1
ENSMUSG00000059169	Krt40
MGI:96637	Jevr
MGI:105959	Cox8a
MGI:105958	Cox8b
MGI:5011092	Gm18907
MGI:3041288	Hdlq26
MGI:5589151	Gm29992
MGI:105951	Mobq3
MGI:105950	Mobq4
MGI:105953	Hfm
MGI:105952	Lbw8
MGI:105955	Sle3
MGI:105954	Tlsm1
MGI:105957	Lbw5
MGI:105956	Pde6c
MGI:1924909	Slc25a36
MGI:1924908	Ap5z1
MGI:1917867	5730508B09Rik
MGI:3041287	Hdlq25
MGI:1924901	C430039J01Rik
MGI:1924903	C430049B03Rik
MGI:1924904	C430049A07Rik
ENSMUSG00000047702	Olfr1388
MGI:1917861	Fbxo33
MGI:3030599	Olfr765
MGI:3768536	Hmgb1-ps1
MGI:2668149	D17Jcs27
MGI:2179296	Myoz3
MGI:5623712	Gm40827
MGI:5590630	Gm31471
MGI:5624426	Gm41541
MGI:1350996	DXMgc61
MGI:3646155	Gm5394
MGI:3030208	Olfr374
MGI:3030209	Olfr375-ps1
MGI:3718521	Mir465b-2
MGI:1352478	Del(X)4Brd
MGI:1352479	Del(X)16Brd
MGI:3030202	Olfr368
MGI:3030203	Olfr369-ps1
MGI:1352474	Tnfrsf19
MGI:1352475	Del(X)18Brd
MGI:3030206	Olfr372
MGI:3030207	Olfr373
MGI:3030204	Olfr370
MGI:3030205	Olfr371
MGI:3713752	Gm13306
ENSMUSG00000051351	Zfp46
MGI:5434466	Gm21111
ENSMUSG00000004221	Ikbkg
ENSMUSG00000051354	Samd3
MGI:5595152	Gm35993
ENSMUSG00000051359	Ncald
MGI:5434469	Gm21114
MGI:2443961	9930017N22Rik
MGI:106424	D8Ggc1e
MGI:106426	Tmem170
MGI:3643288	Gm8779
MGI:106421	D8Wsu26e
MGI:3650078	Gm11700
MGI:5591686	Gm32527
MGI:5622809	Gm39924
MGI:3650214	Gm12733
MGI:106428	Ldhd
MGI:2159614	Mia2
ENSMUSG00000066756	Igfl3
ENSMUSG00000066755	Tnfsf18
MGI:3644875	H2afb3
MGI:5595346	Gm36187
ENSMUSG00000066750	Olfr876
MGI:96252	Hsp86-ps2
ENSMUSG00000085247	4930545L23Rik
MGI:3037102	Mobe3
MGI:3527612	W6q16
ENSMUSG00000092952	Mir3059
MGI:3643289	Gm6035
MGI:107238	Tmem191c
MGI:100868	D17Mit184
MGI:100867	D17Mit185
MGI:100864	D17Mit188
MGI:100865	D17Mit187
MGI:100862	D17Mit190
MGI:100863	D17Mit189
MGI:100860	D17Mit192
MGI:5623119	Gm40234
ENSMUSG00000098627	4930524O08Rik
MGI:5012562	Gm20377
ENSMUSG00000098624	Mir7036
ENSMUSG00000098623	Mir8112
MGI:3801948	Gm16128
MGI:1917329	Golm1
MGI:1917328	Nol7
MGI:1355293	Evi26
MGI:1355292	Il17rb
MGI:1355291	Evi31
MGI:1917324	1700030P01Rik
MGI:1917323	Zdhhc25
MGI:1355296	Park2
MGI:1355295	Hmgn5
MGI:1355294	Klrg1
MGI:1916197	Chst8
ENSMUSG00000073805	Fam196a
MGI:4439717	Gm16793
MGI:2147607	Ccdc85b
MGI:1916196	1500002C15Rik
ENSMUSG00000075111	Olfr1213
MGI:1924662	Wdr17
MGI:3650135	Gm12611
MGI:3641851	Gm10684
MGI:3652358	Etax9
MGI:3652359	Etax8
MGI:1350934	Mgll-rs1
MGI:1924664	C030013G03Rik
ENSMUSG00000098646	Mir7084
MGI:1916192	Chmp2b
MGI:3647237	Gm7238
MGI:3651910	Gm14408
MGI:3647235	Vmn2r115
ENSMUSG00000092486	2610524H06Rik
MGI:3647233	Gm4889
MGI:3647232	Gm7672
MGI:3651917	Gm12399
MGI:3647230	Gm6937
MGI:3651919	Gm12833
MGI:3651918	Gm13196
MGI:1924667	C030013C21Rik
MGI:3650136	Gm12612
MGI:3647238	Gm6902
MGI:1196287	Dffb
MGI:1927343	Rps6kb2
MGI:1927340	Mpp6
MGI:1196284	Tsc22d3
MGI:1927346	Dnajc4
MGI:1927347	Smarce1
MGI:1196281	Dscam
MGI:1927345	Xrcc2
MGI:4439718	Gm16794
MGI:1196288	Eif6
MGI:1195958	Eif4a-ps4
MGI:1195959	Hvmt1
MGI:2142364	Hirip3
MGI:5531079	Mir6949
MGI:5531078	Mir7056
ENSMUSG00000070126	Mir199a-2
MGI:3650137	Gm13736
MGI:1918013	6330419E04Rik
MGI:5012567	Gm20382
MGI:1195957	Eif4a-ps9
MGI:5531071	Mir6383
ENSMUSG00000070127	Mir146b
MGI:3650887	Gm13049
ENSMUSG00000009535	Rnmt
MGI:1918742	Bbs7
MGI:5580323	Gm29617
MGI:5622172	Gm39287
ENSMUSG00000016496	Cd274
ENSMUSG00000016494	Cd34
ENSMUSG00000016495	Plgrkt
MGI:5012566	Gm20381
MGI:3650883	Gm13025
ENSMUSG00000070128	Mir485
MGI:5621794	Gm38909
MGI:5591457	Gm32298
MGI:2139166	AU018505
MGI:2151076	Frp1
ENSMUSG00000070129	Mir3071
ENSMUSG00000064441	Snord37
MGI:3649145	Gm6807
MGI:5594242	Gm35083
ENSMUSG00000094500	Smim18
MGI:5591734	Gm32575
ENSMUSG00000094504	Gm5294
MGI:5580025	Gm29319
ENSMUSG00000050973	Gdpgp1
MGI:3606200	Mgat5b
MGI:5624125	Gm41240
MGI:5591456	Gm32297
ENSMUSG00000030471	Zdhhc13
MGI:5011352	Gm19167
MGI:2151070	Ophn1
ENSMUSG00000108530	LOC100505025
MGI:2151071	C1galt1
ENSMUSG00000108534	Olfr1360
MGI:1354982	wam
MGI:1917819	Wdr36
MGI:1917818	Cpne3
ENSMUSG00000062729	Ppox
MGI:5623795	Gm40910
ENSMUSG00000062727	Hist1h2bk
MGI:1917814	Fam213a
MGI:1917817	Fra10ac1
MGI:1917816	Abhd17b
MGI:1917811	Txndc16
MGI:1917810	Wars2
MGI:1917813	5730453C05Rik
MGI:1917812	5730419A17Rik
MGI:103881	T(5;15)8Gso
MGI:103880	T(5;15)8Gso
MGI:103883	T(5;16)53H
MGI:103882	T(5;16)53H
MGI:103885	T(5;16)55H
MGI:103884	T(5;16)55H
MGI:103887	In(6)47Rk
MGI:103886	Del(6)26H
MGI:103889	In(6.15)Rb1Ald1Wa
MGI:103888	In(6)48Rk
ENSMUSG00000099176	Mir6238
MGI:3040205	Cocia14
ENSMUSG00000099170	5730403I07Rik
MGI:3612068	D930015M05Rik
MGI:2141112	AV074028
MGI:5623791	Gm40906
MGI:1913310	Cystm1
MGI:1913311	Tctex1d2
MGI:1913316	Gng11
MGI:1913317	Gtpbp8
MGI:1913315	Hsd17b14
MGI:2149349	Bomd2
ENSMUSG00000002319	Ipo4
MGI:1913318	Glmp
MGI:1913319	Snupn
ENSMUSG00000061195	Olfr1289
MGI:5621830	Gm38945
MGI:1915416	Spire1
MGI:1915415	Fdx1l
MGI:1915414	A430106A12Rik
MGI:1915413	A930006D01Rik
MGI:1915412	A930003A15Rik
MGI:1915411	A930005H10Rik
MGI:5593464	Gm34305
MGI:1915419	Ndnf
MGI:1915418	A930009E08Rik
MGI:3717168	Radsvq1
ENSMUSG00000070617	Gm13089
MGI:1343056	Iap1-3
MGI:1343054	Cstf2
ENSMUSG00000100297	1700044K03Rik
MGI:5623501	Gm40616
MGI:1343053	Actl7b
MGI:1343050	Tnfrsf17
MGI:1343051	Actl7a
MGI:3643286	Gm8777
MGI:3769707	Cyp3a59
MGI:3030043	Olfr209
MGI:3780866	Gm2696
MGI:5010701	Gm18516
MGI:2176740	Helq
ENSMUSG00000099286	Mir7235
ENSMUSG00000095138	Olfr781
MGI:5010700	Gm18515
ENSMUSG00000099283	Mir6912
MGI:5011269	Gm19084
MGI:2672878	Tcfl5
MGI:5011267	Gm19082
MGI:5011266	Gm19081
MGI:5011265	Gm19080
MGI:5011264	Gm19079
MGI:5011263	Gm19078
MGI:5011262	Gm19077
MGI:5011261	Gm19076
MGI:5010706	Gm18521
MGI:1916786	Hemk1
MGI:5624709	Gm41824
MGI:3717814	Brml13
ENSMUSG00000018983	E2f2
ENSMUSG00000018986	Slfn3
MGI:3717817	Brml14
MGI:3801716	Gm14819
MGI:5589543	Gm30384
ENSMUSG00000065488	Mir196a-2
MGI:5011355	Gm19170
ENSMUSG00000038685	Rtel1
ENSMUSG00000038683	Pak1ip1
MGI:5010709	Gm18524
ENSMUSG00000001661	Hoxc6
ENSMUSG00000037791	Phf12
ENSMUSG00000001663	Gstt1
MGI:3040201	Cocia10
ENSMUSG00000001665	Gstt3
ENSMUSG00000037795	N4bp2
ENSMUSG00000037797	Adh4
ENSMUSG00000037798	Mat1a
ENSMUSG00000010760	Phlda2
MGI:2147611	AI846148
MGI:5589548	Gm30389
MGI:2140641	BB168181
MGI:2140646	C76555
MGI:2140645	C76213
MGI:2147616	Otub1
MGI:2140649	C76824
MGI:2140648	C76798
ENSMUSG00000020974	Pole2
MGI:5624707	Gm41822
ENSMUSG00000039193	Nlrc4
MGI:3651944	Gm12187
MGI:2146561	AU021880
MGI:2146562	AU021884
MGI:2146563	AU022167
MGI:2146564	AU022434
ENSMUSG00000063130	Calml3
ENSMUSG00000063133	Klk1b1
ENSMUSG00000099825	1810012K16Rik
ENSMUSG00000028287	1700009N14Rik
ENSMUSG00000078249	Hmga1-rs1
MGI:5434853	Gm21498
MGI:5434852	Gm21497
MGI:3819547	Snord65
MGI:3663656	Imct2
MGI:5594009	Gm34850
ENSMUSG00000100777	4930598F16Rik
MGI:3651945	Gm12188
MGI:3040203	Cocia12
ENSMUSG00000030079	Ruvbl1
MGI:5011489	Gm19304
MGI:5011488	Gm19303
MGI:5623926	Gm41041
MGI:3708670	Gm10361
MGI:3840120	Gm16357
MGI:5011482	Gm19297
MGI:5594125	Gm34966
MGI:5011480	Gm19295
ENSMUSG00000030075	Cntn3
MGI:2685324	Ffar3
ENSMUSG00000030077	Chl1
MGI:5621646	Gm38761
MGI:1096879	Fxn
MGI:1096878	Defb1
MGI:5594008	Gm34849
MGI:1096873	Irf4
MGI:1096872	Cdc42l2
MGI:894332	Ebf2
MGI:1096870	Ihpd
MGI:1096877	Dll3
ENSMUSG00000104538	1700016B01Rik
MGI:1096875	Wdfy3
MGI:5477120	Gm26626
ENSMUSG00000048029	Eno4
MGI:5477122	Gm26628
MGI:5477123	Gm26629
MGI:3704248	G630022F23Rik
ENSMUSG00000034818	Celf5
MGI:5477126	Gm26632
MGI:5477127	Gm26633
MGI:5477128	Gm26634
MGI:3704245	Gm9758
ENSMUSG00000048022	Tmem229a
MGI:3704247	Rpl35a-ps5
ENSMUSG00000011382	Dhdh
MGI:3704242	Gm10136
ENSMUSG00000048027	Rgmb
ENSMUSG00000031309	Rps6ka3
ENSMUSG00000090383	Vmn2r58
MGI:1859252	Fmn2
MGI:1859251	Dctn3
MGI:5011166	Gm18981
ENSMUSG00000031303	Map3k15
ENSMUSG00000031304	Il2rg
MGI:5011256	Gm19071
MGI:5477125	Gm26631
MGI:3648175	Gm8398
ENSMUSG00000023403	Stk31
MGI:3629692	Gt(pU21)27Imeg
MGI:2142092	AL023008
MGI:3629696	Gt(pU21)50Imeg
MGI:5594048	Gm34889
MGI:3641852	Gm10765
MGI:1344338	Tiam2
ENSMUSG00000025804	Ccr1
MGI:1344336	Fiz1
MGI:1344337	Grem1
MGI:1344334	Map2k3os
ENSMUSG00000025808	Ccdc7a
MGI:1344332	Wif1
MGI:1344333	Mid2
MGI:99185	Zfp40
MGI:99184	Zfp4
MGI:99187	Zfp42
MGI:99186	Zfp41
ENSMUSG00000029168	Dpysl5
MGI:99180	Zfp36
MGI:99183	Zfp39
MGI:99182	Zscan21
ENSMUSG00000029165	Agbl5
ENSMUSG00000021319	Sfrp4
ENSMUSG00000029167	Ppargc1a
ENSMUSG00000029161	Cgref1
ENSMUSG00000029162	Khk
ENSMUSG00000029163	Emilin1
MGI:98858	Psmd3
MGI:98859	Tsu
ENSMUSG00000093273	Mir3064
MGI:97225	Mtv6
ENSMUSG00000046275	Tusc5
MGI:3650448	Gm14028
ENSMUSG00000105662	Gm6639
ENSMUSG00000093278	Mir5110
MGI:98852	Tst
MGI:98853	Tstap198-13
MGI:98854	Tstap198-14
MGI:98855	Tstap198-15
MGI:3650846	Gm12680
MGI:98857	Tsta3
MGI:96988	Mintf
MGI:96989	Minth
MGI:5624288	Gm41403
MGI:107438	Cab39
ENSMUSG00000033327	Tnxb
MGI:3699367	Tglq1
MGI:96980	mic
MGI:107435	Cdh6
MGI:96982	Mif
MGI:107437	Capn3
MGI:107430	Gdnf
MGI:96985	Mintc
MGI:107432	Drp2
MGI:107433	Cdh9
MGI:92408	D3Mit14
MGI:99459	Nr3c2
MGI:99458	Mef2c
MGI:5621647	Gm38762
MGI:92401	D3Mit133
MGI:92400	D3Mit132
MGI:99451	Ifi56-ps1
MGI:99450	Ifit1
MGI:92405	D3Mit137
MGI:99456	Mc1r
MGI:92407	D3Mit139
MGI:99454	Irs1
MGI:5434275	Gm20919
MGI:2444178	9930022D16Rik
MGI:5434274	Gm20918
MGI:2444172	A530083M17Rik
MGI:91665	D1Mit279
MGI:2141934	AI415467
MGI:91667	D3Mit1004
MGI:91660	D1Mit274
MGI:2444177	Cachd1
MGI:91662	D1Mit276
MGI:91663	D1Mit277
MGI:3718563	Mir873a
MGI:5434276	Gm20920
MGI:95758	Slc2a4
MGI:95759	Glycam1
MGI:98588	Trbv31
MGI:98589	Trbv20
MGI:95754	Glud-ps
MGI:95755	Slc2a1
MGI:98584	Trbv4
MGI:95757	Slc2a3
MGI:95750	Glra4
MGI:95751	Glrb
MGI:95752	Gls
MGI:98581	Tcrb-J
MGI:3642025	G530012D18Rik
MGI:2443380	A730080H06Rik
MGI:5622425	Gm39540
MGI:3651687	Spint5
ENSMUSG00000042709	Atpaf2
ENSMUSG00000042708	Shcbp1l
ENSMUSG00000042707	Dnali1
ENSMUSG00000042705	Commd10
ENSMUSG00000036826	Igflr1
ENSMUSG00000099899	Gm28784
ENSMUSG00000036820	Amdhd2
ENSMUSG00000036822	Topors
ENSMUSG00000099245	Mir8098
MGI:2443383	Slc38a11
ENSMUSG00000028699	Tspan1
ENSMUSG00000028698	Pik3r3
ENSMUSG00000048489	8430408G22Rik
MGI:2443384	Slc4a9
ENSMUSG00000026963	Tmem210
ENSMUSG00000028696	Ipp
ENSMUSG00000028690	Mmachc
ENSMUSG00000028693	Nasp
ENSMUSG00000028692	Akr1a1
MGI:5621989	Gm39104
MGI:2686003	Odf3l2
ENSMUSG00000058743	Kcnj14
MGI:5594736	Gm35577
ENSMUSG00000022462	Slc38a2
ENSMUSG00000022463	Srebf2
ENSMUSG00000022464	Slc38a4
MGI:5603057	KF876689
ENSMUSG00000022466	Rpap3
MGI:5625257	Gm42372
ENSMUSG00000022468	Endou
ENSMUSG00000022469	Rapgef3
ENSMUSG00000017400	Stac2
MGI:5621988	Gm39103
MGI:5623046	Gm40161
ENSMUSG00000035559	Mpv17l2
MGI:5624066	Gm41181
MGI:5624620	Gm41735
ENSMUSG00000038302	Lace1
ENSMUSG00000035551	Igfbpl1
ENSMUSG00000038300	Pth2
ENSMUSG00000038301	Snx10
ENSMUSG00000038304	Cd160
ENSMUSG00000038305	Spats2l
MGI:2387107	Dusp9
MGI:5589260	Gm30101
ENSMUSG00000020198	Ap3d1
MGI:2387104	Nidd3k
MGI:2387103	Nidd2k
MGI:1923959	Arpc2
MGI:2387101	Nidd1k
MGI:2387100	Dusp7
MGI:5589269	Gm30110
ENSMUSG00000020193	Zpbp
ENSMUSG00000020190	Mknk2
ENSMUSG00000020191	4930415F15Rik
ENSMUSG00000020196	Cabin1
ENSMUSG00000028347	Tmeff1
MGI:2155865	Rrm2b
MGI:98328	Sstr2
ENSMUSG00000028344	Invs
ENSMUSG00000028343	Erp44
MGI:3644043	Gm8240
ENSMUSG00000028341	Nr4a3
MGI:5592782	Gm33623
MGI:98322	smc
MGI:98320	C4a
MGI:3644042	Gm8239
MGI:98326	Sst
MGI:98327	Sstr1
MGI:5623502	Gm40617
ENSMUSG00000028348	Murc
MGI:5625107	Gm42222
MGI:5625106	Gm42221
MGI:5594006	Gm34847
ENSMUSG00000052187	Hbb-y
ENSMUSG00000052180	Serpinb6c
ENSMUSG00000049866	Arl4c
ENSMUSG00000050064	Zfp697
MGI:2442638	Flywch1
MGI:2442637	Thrap3
MGI:2442636	Lrrc4c
MGI:3650339	Gm11549
MGI:2442633	Rabl6
MGI:2442632	Cacna2d4
ENSMUSG00000013523	Bcas1
MGI:2138351	Susd4
MGI:5621617	Gm38732
MGI:5621616	Gm38731
MGI:5621615	Gm38730
ENSMUSG00000039098	Gm9767
MGI:5621613	Gm38728
MGI:5592783	Gm33624
MGI:5621611	Gm38726
MGI:5621610	Gm38725
MGI:5621619	Gm38734
MGI:5621618	Gm38733
MGI:3781412	Gm3234
MGI:3781413	Gm3235
MGI:1930042	Dclre1a
MGI:3651226	Gm11405
MGI:3781417	Gm3239
MGI:3781414	Gm3236
MGI:3702412	Gm14430
MGI:5623086	Gm40201
MGI:5592780	Gm33621
ENSMUSG00000044897	Olfr821
MGI:5012188	Gm20003
MGI:5594004	Gm34845
ENSMUSG00000032028	Nxpe2
MGI:2145139	X98554
MGI:2442185	Zfp446
MGI:2442184	Flcn
ENSMUSG00000052459	Atp6v1a
ENSMUSG00000052456	Asna1
ENSMUSG00000032020	Ubash3b
ENSMUSG00000032023	Jhy
MGI:5580088	Gm29382
ENSMUSG00000032024	Clmp
MGI:5624624	Gm41739
ENSMUSG00000032026	Rexo2
MGI:4937311	Gm17677
ENSMUSG00000037761	Actr5
MGI:5011118	Gm18933
MGI:1889802	Hibadh
MGI:1889800	Myot
MGI:3646771	Gm6086
MGI:3723097	Mtgq4
MGI:5578918	Gm28212
MGI:5621304	Gm44504
MGI:5595661	Gm36502
